"","(1,R1)","(2,R1)","(3,R1)","(4,R1)"
"54",0.0208774581294212,0.0192662653847339,0.499190345796629,0.460665930689216
"55",0.00548629766896834,0.0252662498694433,0.172915106706251,0.796332345755337
"56",6.37317988540274e-06,5.36997929195249e-06,0.542707881915318,0.457280374925505
"57",3.39984869458583e-06,3.4021452272838e-06,0.499827786952974,0.500165411053105
"58",7.33427822051153e-07,4.40516177298661e-07,0.624754640301555,0.375244185754445
"59",8.14792248308994e-06,4.01420621774707e-06,0.669933988319604,0.330053849551696
"60",6.42251528155892e-06,4.31532789251144e-06,0.59811325360999,0.401876008546836
"61",1.5923138187301e-06,6.79741028992051e-07,0.700823839046905,0.299173888898247
"62",8.44433501260726e-06,4.34315212623031e-06,0.660350774088794,0.339636438424067
"63",2.49284341551023e-06,3.2971041756956e-07,0.883184706739665,0.116812470706502
"64",1.48087503002658e-06,1.82729945361809e-07,0.89015877467533,0.109839561719694
"65",9.94326519431965e-07,2.54564868786912e-07,0.796166333602643,0.203832417505969
"66",1.22321644771361e-06,1.19672512794411e-05,0.092733657230242,0.907253152302031
"67",0.00513849019515152,0.0135138177577582,0.270349680390727,0.710998011656363
"68",1.42228682814777e-07,1.42269663155996e-06,0.0908851425247336,0.909113292549952
"69",1.0031617675543e-06,3.82999002677991e-05,0.0255227528919452,0.974437944046019
"70",2.44392624208189e-09,2.41120719268582e-08,0.0920291589731848,0.907970814470817
"71",5.94754977419053e-08,6.95640077685914e-07,0.0787633771126151,0.921235867771809
"72",2.64989022222174e-05,0.000168621142636021,0.135781701846552,0.86402317810859
"73",2.69908469857984e-07,3.26160351336169e-06,0.0764283168103296,0.923568151677687
"74",7.57509164213836e-08,5.70972574481948e-07,0.117130224117388,0.882869129159122
"75",7.17422080575997e-06,4.69485255797459e-05,0.132547459179713,0.867398418073902
"76",8.83138008351557e-06,9.43651731148081e-05,0.0855694152745638,0.914327388172238
"77",2.70633624870714e-06,9.01878225847195e-06,0.230812551270751,0.769175723610742
"78",0.0125990170855243,0.0403261120070463,0.225454574876199,0.721620296031231
"79",3.66349249602557e-07,8.84113978434886e-07,0.292970463490768,0.707028286046004
"80",1.88221083850267e-06,3.75506351006218e-06,0.333884801693742,0.666109561031909
"81",7.9841036296681e-05,6.55604264756567e-05,0.549027676689932,0.450826921847296
"82",9.88841647018425e-05,2.9834470952042e-05,0.768120606350527,0.231750675013819
"83",1.61369993630954e-05,6.63042072204432e-06,0.708759793815389,0.291217438764526
"84",2.0210441656731e-05,7.18143230963611e-07,0.965665800589798,0.034313270825314
"85",3.95714258239956e-06,1.18542179210019e-06,0.76948423867305,0.230510618762575
"86",1.63192279765388e-05,8.13691410236213e-06,0.667269139119842,0.332706404738079
"87",1.95454326266374e-05,3.45077765038287e-06,0.849921918451483,0.15005508533824
"88",0.000196255988508265,0.0031720831573306,0.0580686573741242,0.938563003480037
"89",0.000124768685464216,0.00173520579758373,0.0669560900044662,0.931183935512486
"90",0.00646338808360367,0.0290371821988306,0.175600957141908,0.788898472575657
"91",1.85678491768411e-05,0.000244131624590171,0.0706623852208279,0.929074915305405
"92",7.85553648382494e-06,9.30690657233414e-05,0.0778278387543889,0.922071236643404
"93",0.00599920865809807,0.0757043751272653,0.0674272970121806,0.850869119202456
"94",0.000471104632750785,0.000121829161533806,0.794060489437039,0.205346576768676
"95",0.0638374923528184,0.828986599771574,0.00766314580863961,0.0995127620669683
"96",0.075165912329796,0.91001227580446,0.00113085635135621,0.0136909555143876
"97",0.0933500273198089,0.903962545794028,0.000251547388458193,0.00243587949770482
"98",4.38281787332657e-08,2.53674848105657e-07,0.14732006648786,0.852679636009113
"99",5.47964318441212e-05,0.000140522646316868,0.280493485692219,0.71931119522962
"100",3.46812570143138e-09,1.39788104318304e-08,0.198781357049355,0.801218625503709
"101",2.32113158876275e-07,5.69164036080916e-07,0.289678745819909,0.710320452902896
"102",3.35054308152722e-06,4.97735418215802e-06,0.402324268955498,0.597667403147238
"103",1.54540753035339e-05,8.46382878848966e-05,0.154382691909526,0.845517215727286
"104",3.83232013046695e-06,2.9892762142471e-06,0.561788442802768,0.438204735600888
"105",4.34907042858741e-05,3.74583895698621e-05,0.537216436669099,0.462702614237046
"106",7.26568939180635e-06,1.25616824121219e-06,0.852587286425035,0.147404191717332
"107",0.000718908705297922,8.56475483691325e-05,0.89282794028287,0.106367503463463
"108",3.37259224591333e-06,3.64674318422562e-07,0.902418808928712,0.0975774538047238
"109",2.83805514216337e-05,2.3540158324935e-06,0.923379819309359,0.0765894461233867
"110",3.02204796180329e-05,1.53323279400627e-06,0.951684628665865,0.0482836176217233
"111",1.19602142360274e-06,1.78671880028789e-06,0.4009795578582,0.599017459401576
"112",0.000103740459627294,2.72108215282818e-05,0.792102786363473,0.207766262355372
"113",1.76915593431409e-06,2.25240886496279e-06,0.439915532346258,0.560080446088943
"114",1.08878218465855e-05,7.6043395030403e-05,0.125235510856689,0.874677557926434
"115",2.61748085372139e-06,1.69791728160214e-06,0.606541847627962,0.393453836973903
"116",7.13406919361965e-05,1.49158063139542e-05,0.827004802943096,0.172908940558654
"117",5.86135046233081e-07,2.79496278664179e-07,0.677117985449281,0.322881148919394
"118",3.87830898325547e-05,1.51408416646336e-05,0.719179730022048,0.280766346046455
"119",2.21098466821943e-06,1.01500005318158e-06,0.68536516027158,0.314631613743699
"120",5.29413571444067e-06,2.5822453970776e-06,0.672148025959301,0.327844097659588
"121",1.60458091891007e-05,7.36843991885366e-07,0.956078858617474,0.0439043587293454
"122",1.51900995991059e-05,1.27931548151855e-05,0.542813009016087,0.457159007729498
"123",6.38009272286182e-09,2.26919269438741e-08,0.219458180426305,0.780541790501675
"124",3.30848022968172e-07,2.25375035697705e-06,0.128007186890645,0.871990228510975
"125",3.32672916509111e-06,1.048581315996e-05,0.240845105572656,0.759141081885019
"126",2.58016132124492e-05,4.81984679816763e-05,0.348644264636627,0.651281735282179
"127",2.18840449265583e-05,4.68468162880748e-05,0.31838013420156,0.681551134937226
"128",6.17191763016429e-08,7.93443610112699e-07,0.0721723682346909,0.927826776602523
"129",1.10091328763086e-05,9.99854925939487e-05,0.0991751706453391,0.900713834729191
"130",3.54868788844206e-08,4.92068449066634e-07,0.0672666131549733,0.932732859289699
"131",8.06642068415556e-07,1.295713546781e-05,0.0586053475399876,0.941380888682476
"132",4.33685966747531e-07,1.25982774569354e-05,0.0332782022837596,0.966708765752817
"133",1.10075927846568e-06,3.15906890687946e-05,0.0336700681278575,0.966297240423795
"134",8.93382269476132e-07,2.9783756099692e-05,0.0291211928672753,0.970848129994356
"135",9.37004973882209e-07,4.66910670981128e-06,0.167138967932646,0.83285542595567
"136",3.9857982604625e-06,6.87264843490334e-06,0.367064930436652,0.632924211116653
"137",4.73443266675671e-07,2.04169551954472e-06,0.188236958729268,0.811760526131946
"138",1.81936555565991e-05,2.18958666976444e-05,0.453807507763804,0.546152402713942
"139",4.71597493877626e-06,2.30079927932901e-05,0.170099901962617,0.829872374069651
"140",8.30952771116947e-08,6.76019774792931e-06,0.0121425033477748,0.9878506533592
"141",0.000144934510505022,0.000228829763684888,0.387624899348418,0.612001336377393
"142",6.51029567744682e-09,1.4571545124023e-08,0.308810582600733,0.691189396317426
"143",3.70937444853622e-07,8.54464425369589e-07,0.302706401320096,0.697292373278034
"144",4.85102716928476e-06,2.78386940358346e-06,0.635370772334074,0.364621592769353
"145",7.47304865180039e-05,1.66929289220306e-05,0.817336062561576,0.182572514022985
"146",1.45096143039234e-06,6.2873997000085e-07,0.69767631668253,0.302321603616069
"147",5.09861752566055e-05,1.16786331373392e-05,0.813582320354287,0.186355014837319
"148",2.29102773965832e-06,1.0077928070777e-06,0.694496760133182,0.305499941046271
"149",2.60819910986404e-05,1.68059074873172e-05,0.608117286151919,0.391839825949495
"150",3.17583854052956e-06,1.28774691429331e-06,0.711496261704005,0.28849927471054
"151",1.67606671278443e-05,8.9835126234451e-06,0.651030089136072,0.348944166684177
"152",2.00779999489063e-05,5.72838542338291e-06,0.778004417071956,0.221969776542672
"153",3.72266149275359e-07,1.50519696077392e-06,0.198281099834567,0.801717022702323
"154",1.83904740590689e-06,8.44345782535014e-06,0.178850236837419,0.82113948065735
"155",2.28694365408517e-05,4.03901101264063e-05,0.361494683971544,0.638442056481789
"156",2.18265073437144e-06,1.28745694761034e-05,0.144954901317065,0.855030041462725
"157",6.87584262268559e-08,8.30721397943472e-06,0.00820893944943033,0.991782684578164
"158",7.4208265923805e-07,3.82902183976148e-06,0.162341348193437,0.837654080702064
"159",1.15918952309171e-06,1.77363166502065e-05,0.0613462062877666,0.93863489820606
"160",3.52143244899014e-06,7.11292035480178e-06,0.331133926606184,0.668855439041012
"161",2.21771152339588e-06,3.73128066029854e-06,0.372785551194006,0.62720849981381
"162",1.26609271513523e-07,6.05580569721505e-07,0.172918513316084,0.827080754494075
"163",1.09282390299551e-05,1.54977432928048e-05,0.413530521099749,0.586443052917928
"164",7.31770326093528e-06,9.19739333995502e-07,0.888339177778055,0.11165258477935
"165",3.353255881815e-05,1.81515854304343e-05,0.648764262309741,0.351184053546011
"166",2.25593613697403e-07,1.36357509648679e-06,0.141956768809615,0.858041642021675
"167",9.64854042087706e-09,3.47993608559838e-06,0.00276494419408458,0.99723156622129
"168",8.64437453800594e-08,6.62876702374716e-07,0.115362767511562,0.884636483167991
"169",6.33329131228064e-07,4.71587179297592e-06,0.118396327301453,0.881598323497623
"170",1.86502283848467e-07,1.10949670592088e-06,0.143906008888856,0.856092695112154
"171",2.17774912301431e-06,2.62579115598349e-05,0.0765829646642482,0.923388599675069
"172",8.16239222073913e-07,1.91255658702179e-06,0.299119850596017,0.700877420608174
"173",1.77841426839645e-06,9.57963723099015e-07,0.649913647716068,0.350083615905941
"174",1.3833802224442e-06,2.53414064095744e-07,0.845175212005235,0.154823151200478
"175",2.84359450721346e-06,2.8377702430513e-08,0.990116245185244,0.00988088284254604
"176",8.66599072141479e-07,1.18482625081753e-07,0.879722180315987,0.120276834602316
"177",2.42374245052771e-06,6.10996523676867e-07,0.798663448719607,0.201333516541418
"178",2.9281013666028e-06,7.81652026059154e-08,0.973996316208332,0.0260006775250985
"179",7.31382527563123e-07,5.12228714615253e-06,0.12494354602472,0.875050600305606
"180",1.4510080495637e-07,7.47686572786522e-07,0.162525455701491,0.837473651511131
"181",1.41673713615725e-06,3.02245112119259e-06,0.319141871185289,0.680853689626454
"182",3.50826122888921e-06,6.92621282711243e-06,0.336214801359403,0.663774764166541
"183",6.7948998587153e-08,3.46848881067865e-07,0.163812241418796,0.836187343783324
"184",6.30169991768637e-06,1.14456884311091e-05,0.355071290215969,0.644910962395682
"185",8.06602501265593e-05,0.000138124320128417,0.368593648146283,0.631187567283462
"186",3.14384127711056e-08,1.80747822037741e-07,0.148164211163977,0.851835576649788
"187",6.80889167319921e-08,3.40482314146778e-07,0.166651207346076,0.833348384082693
"188",6.14068253555526e-07,7.45156829715648e-06,0.0761332719176354,0.923858662445814
"189",2.41022871512394e-07,4.35235586551297e-07,0.356406201866592,0.64359312187495
"190",1.62829434263254e-06,2.63317178615926e-06,0.382095587410664,0.617900151123208
"191",3.0143977704862e-06,1.65470228279431e-06,0.645602720345113,0.354392610554834
"192",2.47755602323072e-08,1.46901428327089e-07,0.144314949760095,0.855684878562917
"193",3.16857994714332e-07,1.15303918181432e-06,0.215564417719313,0.784434112383511
"194",1.59943209448803e-06,4.66703987936086e-06,0.255234855971001,0.744758877557025
"195",1.12569526062058e-07,8.91303242004049e-07,0.11213513966858,0.887863856458652
"196",8.43113110484433e-08,4.83334329728258e-06,0.0171445339596857,0.982850548385706
"197",9.9838872952642e-07,4.72025390598774e-06,0.174583915053174,0.82541036630419
"198",1.42306753289507e-07,6.13785750324927e-08,0.698659670168983,0.301340126145689
"199",1.20391215320103e-05,3.92248263644981e-06,0.754243072391596,0.245740966004235
"200",4.46191033294337e-05,3.17107100860742e-05,0.584512074184335,0.41541159600225
"201",4.07045056620084e-06,3.00285548933952e-07,0.931292273912541,0.0687033553513441
"202",5.2093055636673e-05,4.21339940694028e-06,0.925118131145537,0.0748255623994194
"203",3.15483837059929e-06,1.29013356066096e-07,0.960709640133921,0.0392870760143521
"204",6.95993131833776e-07,2.07212452009534e-08,0.971087863320156,0.0289114199654669
"205",7.60579013373291e-05,5.12306535999884e-06,0.936817211932471,0.0631016071008314
"206",2.9610639631023e-05,4.18414220024223e-06,0.876160085712506,0.123806119505663
"207",3.50777051581459e-06,7.10722030893692e-08,0.980137501859788,0.0198589192974926
"208",1.89515487736338e-05,5.17391913427811e-07,0.97340580115122,0.0265747299080926
"209",8.0829697421663e-05,1.7932400054976e-06,0.978215269892617,0.0217021071699563
"210",6.07570555289657e-06,1.39327526413757e-06,0.813452373543641,0.186540157475542
"211",2.14893215535083e-06,1.55781723357323e-07,0.932405198983568,0.0675924963025529
"212",1.36969210654296e-06,5.77652075442099e-08,0.959531425457604,0.0404671470850823
"213",2.32397431635211e-05,1.15362677110619e-06,0.952684124011912,0.0472914826181528
"214",0.00113509981642263,0.000123585220085077,0.90067892315157,0.0980623918119226
"215",2.41679168098765e-05,9.97356319386001e-07,0.960343585126718,0.0396312496001526
"216",2.01695993555354e-05,5.79725619115021e-07,0.972040337437703,0.0279389132373219
"217",6.69192415723451e-06,2.71020461107108e-07,0.961070054199431,0.038922982855951
"218",4.17778238712631e-05,1.46671296475658e-06,0.966041499462269,0.0339152560008952
"219",1.13952686106637e-05,5.28855520126822e-07,0.955636875889419,0.0443511999864506
"220",3.87561158285267e-05,1.91380184411546e-06,0.952904304661429,0.0470550254208984
"221",2.52644059154974e-05,2.21040003895703e-06,0.919522846593622,0.0804496786004239
"222",9.6159239584657e-07,2.32200764981766e-08,0.976420867791129,0.0235781473963981
"223",1.01061282167884e-05,2.51464028956201e-07,0.975711661731537,0.0242779806762173
"224",1.12538371894208e-05,1.09803155350569e-07,0.990326071877181,0.00966256448247455
"225",1.67702258582614e-05,4.22974169916758e-07,0.975381982233048,0.0246008245669243
"226",2.11925488869337e-06,4.31203930990782e-09,0.997967316389901,0.00203056004317143
"227",1.248711892419e-05,1.69164145998506e-07,0.986621491825734,0.0133658518911959
"228",8.94021784955143e-07,2.27161724374417e-08,0.975219754087898,0.024779329174145
"229",3.57269448514719e-05,1.25695673172836e-05,0.739705990358386,0.260245713129445
"230",7.94315485197171e-07,1.54971448200117e-08,0.980862501408017,0.0191366887793529
"231",1.38072745432189e-05,7.30097250899024e-07,0.949764098853273,0.0502213637749327
"232",1.46615947823792e-06,7.1189965069585e-07,0.673148063511762,0.326849758429109
"233",1.99500277189101e-05,5.85900565350821e-07,0.971449537144192,0.0285299269275237
"234",5.9066421243385e-06,1.13636611441834e-07,0.981118453802109,0.0188755259191549
"235",2.13446949041009e-05,4.09620294239669e-07,0.981149274076359,0.0188289716084431
"236",1.32671897658555e-05,2.16200663220607e-07,0.983952140890802,0.0160343757187686
"237",5.74583355249297e-06,4.48281247036627e-08,0.99225280298131,0.00774140635701253
"238",0.00109453807481598,0.000193357070310831,0.848771290643878,0.149940814210995
"239",0.0132023205166591,0.00339073524002531,0.782451036541497,0.200955907701819
"240",0.343427870588202,0.58381097700093,0.0269490516914585,0.0458121007194092
"241",0.000186416434900036,3.72291767864511e-06,0.980233640601402,0.0195762200460197
"242",0.00041958546998465,5.16766075920842e-06,0.987414145737226,0.0121611011320298
"243",2.74269188680652e-06,7.25250703866545e-09,0.997359928693434,0.00263732136217249
"244",7.267246941081e-07,5.14663833329484e-10,0.999291578033417,0.000707694727225061
"245",6.83169592547305e-08,1.37932043270978e-11,0.999798072288395,0.000201859380852895
"246",9.73390514424622e-07,9.13349781393188e-10,0.999061588285624,0.000937437410511841
"247",2.68151191778381e-08,2.5817869644791e-12,0.999903701436312,9.62717459871013e-05
"248",6.75160521605099e-07,4.24563736931143e-10,0.999370886251738,0.000628438163177137
"249",3.82960023159653e-08,1.34584444120453e-11,0.99964865306783,0.000351308622709181
"250",4.92564530064662e-07,2.41182051347204e-10,0.999510101478076,0.000489405716211616
"251",7.18224774005218e-08,5.72048666674942e-10,0.992098106068155,0.00790182153731863
"252",2.19385557192749e-07,1.60407255168213e-09,0.992741193170601,0.00725858583976903
"253",1.01281377898412e-08,7.81870096533346e-10,0.92833458828129,0.0716654008087024
"254",5.35261149338785e-08,5.31850465942284e-09,0.909617772263547,0.0903821688918334
"255",4.5302055930605e-08,4.17411971545807e-09,0.915633698394741,0.0843662521290836
"256",0.00156292415287864,0.000206654283823353,0.881655429135546,0.116574992427752
"257",0.000135325955082459,1.05446969056973e-05,0.927576679427923,0.0722774499200883
"258",0.00573061899744587,0.000661127417086287,0.890834830535539,0.102773423049928
"259",0.470755397931434,0.0601296054432716,0.415981644815973,0.0531333518093206
"260",0.511570772495218,0.0220208224124272,0.447160169628714,0.019248235463641
"261",0.823434697910063,0.144908194771512,0.0269197624090229,0.00473734490940237
"262",0.707363477297866,0.271376298458906,0.0153653775204898,0.00589484672273847
"263",0.860338364465131,0.138165458294496,0.00128914747304099,0.000207029767331872
"264",0.958006534907317,0.0419439151178361,4.74715519216567e-05,2.07842292485672e-06
"265",0.778287359657281,0.220185687307419,0.00119022566485604,0.000336727370444074
"266",0.00572198283208774,0.00058936103464703,0.900896790112074,0.0927918660211911
"267",0.00692253286198009,0.000676078182531753,0.904103550908941,0.0882978380465476
"268",0.00139369418607658,0.00415989480284928,0.249560092429331,0.744886318581743
"269",0.0194648401659056,0.00151423000119373,0.908357032341655,0.0706638974912457
"270",0.00191195107938423,0.000187706641866051,0.908689362665088,0.089210979613662
"271",0.632921215128851,0.0366059174453768,0.312404499596656,0.0180683678291165
"272",0.768893427590224,0.183088213776222,0.0387833113084142,0.00923504732513984
"273",0.651881426779759,0.0265407347731967,0.308997305848251,0.0125805325987935
"274",0.268950623733383,0.0127449070563532,0.685805821920466,0.0324986472897976
"275",0.848718877231914,0.0198296139468342,0.128450372213304,0.00300113660794772
"276",0.809166354759272,0.000846447816647282,0.189788664452825,0.000198532971255695
"277",0.972171950951553,0.0156153812571154,0.012019604509884,0.000193063281447147
"278",0.992057657300492,0.00752268473704532,0.000416499682516031,3.15827994632225e-06
"279",0.9631282495658,0.0355977346062358,0.00122860589766607,4.54099302979536e-05
"280",0.994110010396211,0.00585800391524604,3.17983102609239e-05,1.87378282140484e-07
"281",0.994619174893585,0.00537541265185225,5.38336022834351e-06,2.90943342048599e-08
"282",0.995849048387984,0.00415044929229874,5.00234863898569e-07,2.08485356310958e-09
"283",0.974964514366071,0.0250095375302736,2.52991367439791e-05,6.48966911676233e-07
"284",0.995155176564548,0.00484475954412542,6.35817887533992e-08,3.09538135508676e-10
"285",0.991250519128849,0.0087494348155297,4.5652661054884e-08,4.0296067880622e-10
"286",0.990030760154935,0.00996777329864035,1.45192820078886e-06,1.46182237298376e-08
"287",0.978769181187159,0.0212121585045999,1.82644754389525e-05,3.9583280252502e-07
"288",0.882838068777386,0.117159639050636,2.02362132054749e-06,2.68550657108443e-07
"289",0.74314598577018,0.25684445421923,7.10455141299896e-06,2.45545917637304e-06
"290",0.804228630420033,0.195760785901089,8.51178765493042e-06,2.07189122312408e-06
"291",0.982319518836012,0.017679805757909,6.63465022338358e-07,1.19410563438749e-08
"292",0.956710931009942,0.0432796649812843,8.99700259698094e-06,4.07006176695428e-07
"293",0.976775713428243,0.0232242401797188,4.53146177712039e-08,1.0774198746987e-09
"294",0.970834327964564,0.0291654412947562,2.24011024061295e-07,6.72965529075975e-09
"295",0.987060567947847,0.0129343594066663,5.00703373413701e-06,6.56117526944432e-08
"296",0.94104108678167,0.0589562478682234,2.50821064617034e-06,1.57139460368369e-07
"297",0.955579061697151,0.0444207880453802,1.43582912414531e-07,6.67455616699736e-09
"298",0.844549695178449,0.15544430412558,5.06791636382434e-06,9.32779606740444e-07
"299",0.938363731026488,0.0616357878588964,4.5146072317892e-07,2.96538926648843e-08
"300",0.0548704884067638,0.945126956674117,1.40190018092679e-07,2.41472910125747e-06
"301",0.977455471219198,0.0225430402291898,1.45499508309615e-06,3.35565288213054e-08
"302",0.992888562416285,0.00710934098983955,2.08168844298166e-06,1.49054320252708e-08
"303",2.97142812885823e-08,8.64098513382013e-08,0.255883744109738,0.74411613976613
"304",2.27120862063742e-06,1.19719356316934e-05,0.159457506801122,0.840528250054625
"305",0.00105413074400071,0.0016966562636109,0.382156470834334,0.615092742158055
"306",4.60679990969615e-06,2.95099392597799e-05,0.135025880340485,0.864940002920345
"307",0.000209147083145349,0.0773594587725671,0.00248713810643752,0.91994425603785
"308",8.41688240141791e-08,1.02221780205954e-06,0.0760753328966125,0.923923560716762
"309",3.69745292428579e-06,3.15250272574218e-05,0.104970537899361,0.894994239620457
"310",0.00013146816877431,0.00170409975600132,0.0714911435579912,0.926673288517233
"311",3.27538102748633e-05,6.95326545424326e-05,0.320183712105994,0.679714001429189
"312",9.64545461652378e-08,1.51613147657958e-06,0.0598134854597139,0.940184901954263
"313",4.4796042192804e-06,2.56656222397539e-05,0.148596302193454,0.851373552580087
"314",1.04839617862633e-05,3.49728497253803e-05,0.230625177397301,0.769329365791187
"315",2.06373469246917e-07,4.16167447923425e-06,0.0472459483576563,0.952749683594395
"316",3.92476849601581e-06,2.23904724576498e-05,0.149140386808446,0.8508332979506
"317",2.04754410042133e-06,2.27116539590241e-05,0.0826962731165809,0.91727896768536
"318",2.329911212967e-07,7.49135557731141e-06,0.0301629808556476,0.969829294797654
"319",1.34153542363045e-07,5.21491529133152e-06,0.0250796594580096,0.974914991473157
"320",1.04010407184071e-07,4.03523683753499e-06,0.0251277516200507,0.974868109132705
"321",2.91050514984254e-06,9.71996361085405e-06,0.230432333426527,0.769555036104713
"322",1.20133193348035e-07,9.12458502480619e-06,0.0129946721918042,0.986996083089978
"323",2.47182409758832e-06,0.000400946926550286,0.00612472006675694,0.993471861182595
"324",9.91437445918861e-08,1.05707749231644e-05,0.00929179404485965,0.990697536036473
"325",1.88008227612312e-08,3.70565182540665e-08,0.336586406895349,0.66341353724731
"326",0.000392221716705668,0.000670133445657011,0.368807957847882,0.630129686989755
"327",4.1088783267206e-06,4.56324150141199e-06,0.473799114341824,0.526192213538347
"328",0.00527142279571356,0.00782030807555498,0.39738143094438,0.589526838184352
"329",0.577998291071788,0.350729045832947,0.0443569127689237,0.0269157503263407
"330",2.26550771593781e-05,4.3508847010574e-05,0.342385650409455,0.657548185666376
"331",1.44000961547379e-05,3.22456330068358e-05,0.308697595912272,0.691255758358566
"332",6.67353344453448e-06,1.18105310385621e-05,0.361035858569672,0.638945657365845
"333",1.22916066484712e-05,1.86437410918864e-05,0.397319807312538,0.602649257339722
"334",2.30145986509099e-08,3.89397796716139e-08,0.371476525924362,0.62852341212126
"335",0.000112719432363058,0.000134851377707987,0.455189068087383,0.544563361102546
"336",9.060820082414e-07,1.03567433557844e-06,0.466629220362665,0.533368837880991
"337",0.0195177101398578,0.0187435243340784,0.490599394240383,0.471139371285681
"338",1.0889335775059e-06,1.03010117583105e-06,0.51388079799211,0.486117082973137
"339",5.88171222184455e-05,0.00170892973192066,0.0332135499481727,0.965018703197688
"340",1.40685321695439e-05,3.55223167219007e-06,0.798392419172026,0.201589960064133
"341",0.32979936335188,0.0657519203185602,0.503972076577658,0.100476639751902
"342",0.93094316961933,0.0579432422002685,0.0104623937419361,0.000651194438465529
"343",0.387348406254317,0.0133453625309618,0.579345953452302,0.0199602777624195
