"","(1,R1)","(2,R1)","(3,R1)","(4,R1)"
"165",3.8756866666314e-05,6.4734818791379e-06,0.648790593564306,0.351164176087148
"166",4.20723736444242e-07,3.54256269481479e-08,0.172498373895978,0.827501169954659
"167",1.16505926331207e-08,9.00773242548878e-08,0.00270211173133767,0.997297786540746
"168",1.82778173489881e-07,1.1942052472896e-08,0.12138187101516,0.878617934264614
"169",7.98433513883221e-07,6.14166045097944e-08,0.114592571147804,0.885406569002078
"170",2.78360037919311e-07,1.02023499376679e-08,0.134644790379526,0.865354921058086
"171",1.92299985953358e-06,4.58136736796131e-07,0.0695591067328697,0.930438512130534
"172",8.93460822142466e-07,1.76199416495992e-08,0.279995337565075,0.720003751354161
"173",2.3739085754671e-06,3.7539016228824e-08,0.626372887074235,0.373624701478173
"174",2.41136971328281e-06,3.64317017976523e-08,0.826819658351617,0.173177893846968
"175",5.07179577215403e-06,1.05808660647287e-07,0.988887184497607,0.0111076378979603
"176",1.77541336385239e-06,2.97390792221251e-08,0.863643805058891,0.136354389788666
"177",4.18266243674292e-06,4.4934579624976e-07,0.782279407477925,0.217715960513842
"178",5.35387112058745e-06,1.21597814002266e-07,0.970057040831042,0.0299374837000231
"179",8.72362575474112e-07,6.63060731263733e-08,0.114208834427021,0.885790226904331
"180",2.21420362969501e-07,9.24978621389888e-09,0.13604192537472,0.863957843955131
"181",1.68634077770897e-06,8.83871355563334e-08,0.285952473056967,0.71404575221512
"182",4.19602711378334e-06,3.07647287336489e-07,0.30384468839502,0.696150807930579
"183",1.23477927244763e-07,8.22824052334908e-09,0.131016739122486,0.868983129171346
"184",1.28710519512783e-05,1.09734799803864e-06,0.324983148844679,0.675002882755371
"185",0.000246949418065932,2.23170464009947e-05,0.342538394351744,0.657192339183789
"186",5.67879144412826e-08,1.57762099859165e-09,0.114278380254805,0.88572156137966
"187",1.01957707212654e-07,3.56254520705585e-09,0.132318085339247,0.867681809140501
"188",6.10457772733349e-07,1.12354977875422e-07,0.0595035637757561,0.940495713411493
"189",3.28898248865835e-07,3.00899078863669e-09,0.31714711775181,0.68285255034095
"190",2.26478658144971e-06,3.5586548216621e-07,0.349005144331924,0.650992235016012
"191",3.99559308951627e-06,1.02194967347448e-07,0.61723229651999,0.382763605691953
"192",4.25100781483418e-08,1.58612998002694e-09,0.111158043935145,0.888841911968647
"193",4.28309862486385e-07,7.90596195413537e-09,0.180220363172651,0.819779200611525
"194",1.920918201162e-06,1.79337395665409e-07,0.222300339306828,0.777697560437576
"195",1.6086553189608e-07,1.02859822590839e-08,0.0856380512175434,0.914361777630943
"196",8.98469396959548e-08,5.61712528445308e-08,0.0132459195787873,0.98675393440302
"197",1.05754357826047e-06,1.02038183799925e-07,0.149250608494661,0.850748231923577
"198",2.02032854592088e-07,4.33605839853084e-10,0.89117284034229,0.108826957191249
"199",2.18202771479677e-05,1.41701916667145e-06,0.890274205565145,0.10970255713854
"200",5.48786681501468e-05,1.82455248931953e-05,0.609731529654262,0.390195346152694
"201",7.48903540468717e-06,2.87020582174858e-07,0.956634775237456,0.0433574487065568
"202",8.06008421709462e-05,1.13788835146584e-05,0.937939158996302,0.0619688612780126
"203",6.18569561945158e-06,1.19445149486814e-07,0.970589487410885,0.0294042074483466
"204",1.3274986374031e-06,1.34630905328554e-08,0.97587109492548,0.0241275641127918
"205",9.81212055648421e-05,6.57476939062896e-06,0.937935419668364,0.0619598843566801
"206",3.36957217272235e-05,5.03047297430434e-06,0.873543191824255,0.126418081981044
"207",5.41864414050088e-06,1.37543391249968e-07,0.981931747140499,0.0180626966719689
"208",3.10707744657989e-05,2.20690485726448e-06,0.973822181715356,0.026144540605321
"209",0.000104225448062652,2.37511331907318e-06,0.979750569973376,0.0201428294652418
"210",4.46582753476873e-06,2.32668430309295e-08,0.963999046195817,0.0359964647098048
"211",4.25227542001616e-06,8.17710076984418e-08,0.981416568513901,0.0185790974396713
"212",2.91735497591709e-06,5.11761546315958e-08,0.981659861476629,0.0183371699922409
"213",3.87460919782583e-05,3.31361556545781e-06,0.96435157480183,0.0356063654906261
"214",0.0014590816559192,0.000386143093107238,0.901862126686443,0.0962926485645305
"215",3.80864299264448e-05,4.08554010264498e-06,0.96198485767685,0.0379729703531205
"216",3.18404940835426e-05,3.10394145881104e-06,0.971592535526485,0.0283725200379726
"217",1.22240802558913e-05,5.07220612722834e-07,0.97366868387781,0.0263185848213217
"218",6.1276474161615e-05,9.08453332274419e-06,0.96587237417127,0.0340572648212452
"219",1.91942841446663e-05,1.36412663425304e-06,0.960265705083264,0.039713736505957
"220",5.8730191320821e-05,7.9546020500187e-06,0.95317871076864,0.0467546044379889
"221",3.76725117409732e-05,5.102463763986e-06,0.918012634679888,0.0819445903446069
"222",1.99446729083925e-06,2.78101157930542e-08,0.983702056309267,0.0162959214133267
"223",1.75553223772915e-05,9.93783890753075e-07,0.978005689269648,0.0219757616240836
"224",1.89024384099408e-05,1.07267380245324e-06,0.990042791031848,0.00993723385593963
"225",2.73168577405173e-05,2.2644008078529e-06,0.975373630395679,0.0245967883457723
