"","(1,R1)","(2,R1)","(3,R1)","(4,R1)","(5,R1)","(6,R1)"
"40",3.29586353456041e-08,1.78195772347188e-05,1.68191784265305e-07,0.00182889625986297,0.988820010755184,0.00933307225729909
"41",5.76482576148389e-09,1.01567550193673e-06,2.63533286896436e-08,0.00550186545412916,0.969345855003358,0.0251512317488567
"42",4.30509522005917e-08,1.76406055956077e-05,2.06472062494263e-07,0.00240636514981387,0.986034834469896,0.0115409102516798
"43",8.20833228445357e-07,1.55314803914084e-05,5.26272785406714e-07,0.0486308126896792,0.9201729261601,0.0311793825638156
"44",1.17874240648822e-06,1.64594897172671e-06,1.4094070457363e-06,0.278391595459623,0.38873494137644,0.332869229065513
"45",1.45758650652891e-05,1.51577719679456e-05,8.87619170928377e-06,0.377502381345305,0.392573270139223,0.22988573868673
"46",4.89216910005519e-05,3.02402094340872e-05,1.67236216929861e-05,0.510160439587089,0.315348022984848,0.174395651905936
"47",4.5746470423995e-06,7.2258202447114e-06,4.36224773975262e-06,0.283032466765624,0.447060004697747,0.269891365821602
"48",7.07339200451535e-06,7.18453514944397e-06,3.46119416281332e-06,0.399188342569158,0.405460728969297,0.195333209340228
"49",1.11284387531046e-05,4.88604274159378e-05,1.01479770403027e-05,0.158656388430923,0.696595373618003,0.144678101107865
"50",2.917228261142e-05,9.6049300460694e-06,5.15542797668112e-06,0.663993799938412,0.218618957055339,0.117343310365615
"51",3.9553723617106e-05,1.91139278608917e-06,1.71481560616069e-06,0.91598142584939,0.0442638550673145,0.039711539151286
"52",8.38578279575394e-05,0.000156929441486779,7.96606054392437e-05,0.261605591627777,0.489562159954256,0.248511800543084
"53",0.00405670827956683,0.00635620729408422,0.00288330427018129,0.30104566872788,0.471689986943043,0.213968124485245
"54",0.0094343368859352,0.0299683149620765,0.00774032611178947,0.190687447825668,0.605721585400826,0.156447988813705
"55",0.0213451869671507,0.0104095255628791,0.00477348541156322,0.563003019897057,0.274562801282355,0.125905980878995
"56",1.04782597380036e-06,1.37262517508351e-05,1.81436416838188e-06,0.0631649794934113,0.827445045304905,0.109373386759791
"57",1.70201125149782e-06,6.83234698103916e-06,4.09184166108742e-07,0.190304462552306,0.763935090942134,0.0457515029631618
"58",5.38009925681936e-08,1.47947052773222e-06,1.27507488093208e-07,0.0323949802741504,0.8908277761107,0.0767755828361409
"59",5.55981359955627e-07,1.45673433193547e-05,9.22637130164367e-07,0.0346487449802898,0.907836485296797,0.0574987237611041
"60",1.58731631722908e-06,1.19037157406653e-05,6.72668436018933e-07,0.11206773509778,0.840426352217501,0.0474917489842249
"61",6.98960228535992e-08,2.83249827213595e-06,1.52132655435062e-07,0.0228826952548569,0.92730876700888,0.0498054832093126
"62",1.0975657515976e-06,1.49148023421953e-05,8.24452455959897e-07,0.0651873237489672,0.885829434379979,0.0489664050505039
"63",1.42887521911727e-08,3.68176935324734e-06,5.34149544068491e-08,0.00381085512225833,0.981939459168746,0.0142459362359359
"64",1.06371496392874e-08,2.19035168617445e-06,2.2857842383957e-08,0.0047832101413207,0.984936073445173,0.010278492566828
"65",7.66950565110813e-08,1.55311602202422e-06,1.98987106945776e-08,0.046489952649368,0.941446471356966,0.0120619262838762
"66",4.836130569345e-06,3.39336684901872e-06,9.18659231697034e-06,0.277676930720538,0.194837521016717,0.52746813217301
"67",0.0059946040396355,0.00754425856258111,0.00752785134306722,0.278558746578081,0.350568477110181,0.349806062366454
"68",6.39973290682501e-07,4.77848336938615e-07,1.15109566142546e-06,0.28206045311813,0.210605849339294,0.507331428625287
"69",4.94319175075577e-05,8.53586143698582e-07,1.00893133550552e-06,0.963640245536103,0.0166400577314072,0.0196684022975027
"70",1.10429167519482e-08,9.07788398538338e-09,1.94247454821997e-08,0.279245512350415,0.2295551457552,0.491199302348839
"71",4.35595362190605e-07,2.48659515127771e-07,5.06408605708714e-07,0.365842112194184,0.208840887960876,0.425315809181457
"72",0.000194729195736146,3.14008557345097e-05,2.77566343654598e-05,0.766797817478586,0.123649191653867,0.109299104181711
"73",2.13231343873231e-06,1.14006279995424e-06,2.21721573626744e-06,0.388426269735545,0.207676007010375,0.403892233662104
"74",3.54649670403666e-07,2.4657435711122e-07,3.58785098955084e-07,0.369422873343735,0.256845600316593,0.373730566330546
"75",3.33474477726644e-05,1.69284095576919e-05,2.05408243348755e-05,0.470864850385135,0.239028578378189,0.290035754555011
"76",0.000116998841034523,9.18881142743595e-06,8.77490003766104e-06,0.866781550924112,0.0680749668099018,0.0650085197134867
"77",3.83137081115521e-06,5.22548205185478e-06,4.6648487799488e-06,0.279215970287043,0.380813581676331,0.339956726334983
"78",0.0346049666891788,0.0117349415742987,0.00579525507806359,0.629149867307968,0.213351944553252,0.105363024797238
"79",4.03254531745287e-07,8.01388291542466e-07,5.76522940219454e-07,0.226398812364377,0.449922674551697,0.323676731918162
"80",1.61536658017755e-06,3.74202436485702e-06,2.35320757949474e-06,0.209497890416099,0.485305453228471,0.305188945756905
"81",3.4736676808888e-05,0.000120428587625102,3.43052105952066e-05,0.183300829476891,0.635485660469491,0.181024039578589
"82",9.52796856303867e-06,0.000139819579204254,1.85643850681739e-05,0.0567343162725422,0.8325560873952,0.110541684399422
"83",1.47552358656018e-06,2.47746656437004e-05,3.78500026352889e-06,0.0491250194787267,0.824829872874475,0.126015072457304
"84",9.47269868916734e-08,2.6924950866436e-05,4.68565132746077e-07,0.00344599627779884,0.979480964297525,0.0170455511816901
"85",2.40527303207567e-07,6.27506199717202e-06,5.73959690369787e-07,0.0339267841002737,0.885108138472613,0.0809579878781225
"86",3.85987942663608e-06,2.61552347799571e-05,2.12331368171334e-06,0.120097827734251,0.813804405203853,0.0660656286340079
"87",5.55950951160408e-07,2.81189472345438e-05,1.6444555659564e-06,0.0183359480429692,0.927397559873631,0.0542361727296482
"88",0.002773562817059,0.000559545280209486,0.00110382450003319,0.622334607351166,0.125551290965032,0.2476771690865
"89",0.00187797806209912,0.000207795882776907,0.000351185360927557,0.768745502447707,0.0850607115896474,0.143756826656842
"90",0.0271258295389272,0.00418687480520246,0.00426538735522716,0.735304875518184,0.113494389287952,0.115622643494507
"91",0.000325211754266436,2.45145693673924e-05,3.97129922404164e-05,0.834751630799173,0.0629238534256824,0.10193507645927
"92",0.000127217480652463,6.89891135157128e-06,1.10167263926909e-05,0.876429987779078,0.0475281601281223,0.0758967189744028
"93",0.0617338763546066,0.0118015035794473,0.0196394775063484,0.600825509841328,0.11485824030045,0.19114139241782
"94",8.33218660493219e-05,0.000593134741146455,9.5492474458953e-05,0.107853675572584,0.767766793707796,0.123607581637965
"95",0.655762487212875,0.0905428021541433,0.147895639534937,0.0775877767128473,0.0107127425759728,0.0174985518092246
"96",0.776943530311671,0.0818068711704608,0.12661218135622,0.0115413825958944,0.00121522911552218,0.00188080545023228
"97",0.828094542144497,0.0700820222816513,0.0991532757987597,0.00221706465326304,0.00018763120214205,0.000265463919686495
"98",8.73956403517425e-08,1.24024515735673e-07,1.83529119462771e-07,0.221283114681374,0.314026317884765,0.464690172484586
"99",0.000141331006534536,7.40422194594317e-05,3.87525052548416e-05,0.556004659562841,0.291286533884259,0.152454680821652
"100",3.85086724926973e-09,9.2683292971214e-09,1.04150699404187e-08,0.163628093563089,0.39382273011112,0.442549152791525
"101",1.24927795618728e-07,5.62345558098119e-07,3.83410155986469e-07,0.116680289486493,0.525220525867469,0.358098113962528
"102",1.42869261641273e-06,7.06780496153946e-06,2.64046649321508e-06,0.128282420234535,0.634618752694671,0.237087690106723
"103",9.96339077156797e-05,2.1215982488876e-05,9.88944079857746e-06,0.761980965336685,0.162255753970551,0.0756325413617612
"104",7.30649083090184e-07,6.9287384014668e-06,1.55158017865395e-06,0.079323083070124,0.752220052704659,0.168447653257554
"105",2.10251444952856e-05,7.34629066925815e-05,1.13600210297524e-05,0.198614094558571,0.693967582465817,0.107312474903395
"106",1.14456995726172e-07,1.05079286754322e-05,7.34697450818694e-07,0.0100779130168621,0.925220782762359,0.0646899471376571
"107",1.05680256493518e-05,0.000868495987976776,3.69867742195286e-05,0.0115259382353249,0.947218661951466,0.0403393490253632
"108",2.62843127235076e-08,4.93308718275466e-06,2.1667006409692e-07,0.00507804591062253,0.953056808395362,0.0418599696524559
"109",2.84160128403163e-07,3.89218968477148e-05,1.17118668254015e-06,0.00703734651138055,0.96391733962396,0.0290049366210011
"110",2.04514121890963e-07,4.06804180017345e-05,7.80906725486359e-07,0.00490823193021775,0.97630874936437,0.0187413528665636
"111",3.47910055848294e-07,2.5878666308882e-06,1.08758526285169e-06,0.086472124665747,0.643207409969404,0.2703164420029
"112",6.19419831923005e-06,0.000150636756089036,1.39354691620328e-05,0.0362667345761134,0.881970994297593,0.0815915047027234
"113",4.6684933830762e-07,3.69021004354059e-06,1.24675745765677e-06,0.086392050175792,0.682885858629409,0.23071668737796
"114",9.26544972457825e-05,1.40439444784377e-05,6.85569157312781e-06,0.815857364716598,0.123662162906247,0.0603669182438572
"115",2.36836196160804e-07,4.6698670850158e-06,8.72505142424516e-07,0.0409804959564841,0.808041474643814,0.150972250191278
"116",2.60010403596152e-06,0.00010331355531948,6.80167939469142e-06,0.0230652810272572,0.916484938452735,0.060337065181258
"117",4.06076978976399e-08,1.05464418253021e-06,1.33404305603091e-07,0.0330504566423255,0.858371038803,0.108577275898488
"118",3.72584499568974e-06,6.07624680609736e-05,5.98762691375698e-06,0.0528631816024755,0.862112457023249,0.084953885434305
"119",1.52439220957713e-07,3.73316965682511e-06,4.36794670421762e-07,0.0352670823891957,0.863675378507867,0.10105321669939
"120",7.67700957829405e-07,8.94314327534491e-06,9.05642060479032e-07,0.0723113830987231,0.842373651999453,0.0853043484155306
"121",9.64106170692136e-08,2.15479139829721e-05,4.09461761636227e-07,0.00437151649467273,0.977040332961743,0.0185660967572222
"122",9.78478241987309e-06,2.40861305464162e-05,3.00493029280458e-06,0.265334179045718,0.653144178448091,0.0814847666629315
"123",6.15425500144575e-09,1.58211531593161e-08,1.66485221365723e-08,0.159337869459883,0.409620471724313,0.431041620191874
"124",1.9223110623686e-06,7.55694901399825e-07,7.5583609309412e-07,0.559811554994004,0.220071946801582,0.220113064362357
"125",9.29050489891433e-06,5.8765540573072e-06,3.73152898141826e-06,0.491588543659773,0.310946141485504,0.197446416266785
"126",4.26378268043755e-05,3.78315416537446e-05,1.65170037173828e-05,0.439584351491032,0.390032864012213,0.17028579812458
"127",4.11858170018947e-05,3.2784509487903e-05,1.62943122941804e-05,0.456237347579237,0.363171565827116,0.180500821954864
"128",9.87088668937103e-07,5.59514230148457e-08,1.22850727201754e-07,0.846638040100525,0.0479902207500092,0.105370573258647
"129",0.000126569700903252,6.7535291888406e-06,1.14494788648758e-05,0.874138350912505,0.0466424335827827,0.0790744427957557
"130",6.44579816615833e-07,2.29326355460215e-08,6.68721624268511e-08,0.87771357193714,0.0312269868527818,0.0910587068254635
"131",1.638370538157e-05,4.55372663430072e-07,1.29058877586109e-06,0.903679505659659,0.0251170863852519,0.0711852782882679
"132",1.66691227090975e-05,1.99814793209126e-07,6.45878210618892e-07,0.951698894564101,0.0114081299378097,0.0368754606823767
"133",4.11500444030399e-05,4.48374624166551e-07,1.44712925643331e-06,0.955924008812215,0.0104158348891428,0.0336171107503586
"134",3.88032190624559e-05,3.64772288382345e-07,1.18240941546268e-06,0.961617545306299,0.00903975085122206,0.0293023534417126
"135",6.50265093275572e-06,1.37975288104844e-07,8.44574308940062e-07,0.868727862830245,0.0184329404112597,0.112831711557966
"136",1.01272134748098e-05,9.83179618077403e-08,4.02702062865343e-06,0.710544265321365,0.00689817234665207,0.282543309779918
"137",3.00903157520801e-06,6.68811557131835e-08,4.28183624523779e-07,0.858715265234003,0.0190864960808638,0.122194734588777
"138",3.58468109479771e-05,2.2601135677713e-06,1.44362313910781e-05,0.682199742759336,0.0430121635304763,0.274735550554281
"139",3.1375923873905e-05,1.39551996300796e-06,3.65423306431171e-06,0.861336937394968,0.0383100397566464,0.100316597171484
"140",8.91617529355415e-06,2.93157952193239e-08,8.83275245677965e-08,0.98696853767646,0.00324508733687146,0.00977734116805476
"141",0.000274717031521712,7.75267350745653e-05,7.47302888649711e-05,0.643129789654353,0.181494946072004,0.174948290218182
"142",3.80858761983037e-09,1.30836282162528e-08,1.21881176132001e-08,0.130967807357424,0.449913267280606,0.419118896281636
"143",2.91110755749153e-07,7.29373029436679e-07,6.03985534506008e-07,0.179203312318564,0.448990840116901,0.371804223095215
"144",4.25268248009214e-07,8.1440804245798e-06,1.63454527579966e-06,0.0416766296051388,0.79812641766361,0.160186748837303
"145",3.18843202669601e-06,0.000108061447436371,8.23411888942307e-06,0.0266818243785574,0.904292937233396,0.0689057543896937
"146",7.69598364433137e-08,2.47002029229853e-06,3.07455344536522e-07,0.0269614140823569,0.865324602678139,0.10771112880403
"147",1.73613348456278e-06,7.51921839135463e-05,5.00522517569986e-06,0.0211877966271525,0.917646433801076,0.0610838360291978
"148",1.58619744313447e-07,3.86800210429548e-06,3.96727790798022e-07,0.035859485596559,0.874447039029083,0.0896890520247188
"149",8.12393706272887e-06,4.39560742388136e-05,4.11673126995628e-06,0.144554295359622,0.782137932544814,0.0732515753529925
"150",2.6890185160477e-07,5.34736473507875e-06,4.31611618164399e-07,0.0444619114689801,0.884166680238657,0.0713653604141577
"151",3.62558436034505e-06,2.79833466978222e-05,2.2255332863604e-06,0.107152921167102,0.827038359801962,0.0657748845665918
"152",1.52777368409388e-06,3.04036387523183e-05,1.98246835962759e-06,0.0450470968081504,0.896465014717162,0.0584539745938911
"153",1.65470010664797e-06,3.14655258784074e-07,5.33050936932331e-07,0.661241927161296,0.125740760439851,0.21301480999255
"154",1.0058961040472e-05,1.45942848732245e-06,2.21528249330925e-06,0.732420497485554,0.106264984467933,0.161300784374492
"155",4.36620121300583e-05,2.53027500571854e-05,1.38377875860969e-05,0.527259087113065,0.305554055934523,0.167104054402639
"156",1.6564164265833e-05,1.0883272057853e-06,2.30549074988129e-06,0.829935285777227,0.0545298353757378,0.115514920864814
"157",1.08886819237739e-05,3.31432761807497e-08,8.10358659734649e-08,0.989611888387598,0.00301220848934631,0.00736490026198973
"158",5.22441554087897e-06,1.89306408286052e-07,7.70926715481126e-07,0.844734036319472,0.0306088911039635,0.1246508879279
"159",2.33154359691457e-05,3.62770814998219e-07,1.17797914897206e-06,0.937990104317319,0.0145944272735779,0.0473906122231696
"160",9.95187266970263e-06,6.46368697379492e-07,3.47345723314833e-06,0.707216158665233,0.0459333034509006,0.246836466185267
"161",4.83335431606515e-06,1.79929019974357e-06,1.22028976089383e-06,0.61547902857031,0.229121498619164,0.15539161987625
"162",8.32869946688893e-07,2.18123138261637e-08,1.50734057210435e-07,0.828382327424345,0.02169478604152,0.149921881117817
"163",2.56878679027505e-05,1.05706586925206e-06,8.20032355761851e-06,0.735063130063805,0.0302481369601267,0.234653787718739
"164",2.54049024519495e-06,3.51602786722364e-07,7.93118979260362e-06,0.234722014562431,0.0324854285826651,0.732781733572079
"165",3.78708597979156e-05,4.4007151714387e-06,2.56698642547452e-05,0.557366567880476,0.0647677798817584,0.377797710798542
"166",1.82041054276283e-06,2.59037471379731e-08,2.68692424435102e-07,0.860709651767655,0.012247569795308,0.127040663430323
"167",4.56105024845316e-06,4.16607303144935e-09,1.14204699727191e-08,0.996589762748122,0.000910287216285662,0.00249537339880088
"168",8.97381591375508e-07,3.43955601432603e-09,1.10801141405573e-07,0.887070889504469,0.00340003633064487,0.109528062542597
"169",6.21147122507702e-06,2.57426387648733e-08,8.17682948561958e-07,0.880441992130573,0.00364887791242432,0.115902075060191
"170",1.49991923591085e-06,5.22565124051898e-09,2.62124870109132e-07,0.848719658663775,0.00295690116571904,0.148321672900748
"171",3.42838423708283e-05,4.39245283918893e-07,2.56815410570936e-06,0.919319450502371,0.0117783394486631,0.068864918807206
"172",2.53332903164963e-06,2.23855793827983e-08,1.07958513910378e-06,0.696866832547802,0.00615781353481744,0.29697171861763
"173",1.38173057929245e-06,4.92701987244498e-08,2.21346929080071e-06,0.379129343231235,0.0135191175206084,0.607347894778088
"174",3.92217193912745e-07,3.62429595030797e-09,1.78153555243059e-06,0.180132486147127,0.00166452019491826,0.818200816280913
"175",5.52487268864149e-08,1.46654265772047e-09,3.72677191692345e-06,0.0146025386450818,0.000387615191170858,0.985006062676561
"176",1.81653638049103e-07,8.83859902940249e-10,1.13317298887753e-06,0.138064871310124,0.00067177296896547,0.861262040010423
"177",9.16094637435139e-07,1.53704737224377e-08,3.07068990207915e-06,0.228899422449284,0.00384053395147942,0.767256041444223
"178",1.40254166968502e-07,1.96781825876489e-09,3.82222761521064e-06,0.0353778267032159,0.000496364099881915,0.964121844747302
"179",6.75459654665983e-06,2.77193786040397e-08,9.21801775794731e-07,0.876744718934511,0.00359796749300384,0.119649609454784
"180",1.00060044242271e-06,3.05897959418476e-09,1.9550026437349e-07,0.834417012095296,0.00255093292469466,0.163030855820323
"181",4.2365322331601e-06,1.83886559059454e-07,1.593920937916e-06,0.704400972227834,0.0305745038282151,0.26501850960422
"182",9.76325951347588e-06,3.25361047531193e-07,3.77910427811651e-06,0.704017726955161,0.0234614213425851,0.272506983977414
"183",4.60288144204719e-07,2.15383897517141e-10,9.76334153021163e-08,0.824686293821331,0.000385897726084388,0.174927250315642
"184",1.5998538075683e-05,4.97414160251959e-08,7.24217158130564e-06,0.686898051581811,0.00213565024435326,0.310943007722763
"185",0.000170502234475783,1.05810133423677e-06,8.03397700756355e-05,0.676693978930842,0.00419942180921046,0.318854699154061
"186",2.34808844570623e-07,6.84744267868734e-11,4.73298566773662e-08,0.832043968210372,0.00024263878939,0.167713110793063
"187",4.45274812031927e-07,6.69338453112305e-10,1.03487050770043e-07,0.810428250829035,0.0012182382140437,0.18835296152572
"188",9.63897368220447e-06,6.00671437078538e-08,9.07414066965428e-07,0.908774095040692,0.00566320294717307,0.0855520955572423
"189",5.97793093202372e-07,4.43913836861291e-09,3.09683020573967e-07,0.655535200951669,0.00486792419586519,0.339595962937214
"190",3.5582501872365e-06,2.12496685206454e-08,2.0322985160048e-06,0.634062377750166,0.00378658459625278,0.362145425855209
"191",2.62494034755699e-06,2.25141861544082e-07,3.30600523007442e-06,0.426394883784538,0.0365720074276998,0.537026952700323
"192",1.93001696909519e-07,2.7743819454423e-10,3.84605695373165e-08,0.832838086516228,0.00119719722039054,0.165964484523676
"193",1.51036736124553e-06,1.51356919302588e-08,4.31236423683815e-07,0.771878128750228,0.00773514435245324,0.220384770157842
"194",5.91204572235994e-06,7.32505200361704e-07,1.61492302804446e-06,0.715783708165086,0.0886859326175537,0.195522099743409
"195",1.16088214397064e-06,1.63084818405725e-09,1.7581161271978e-07,0.86741332118181,0.0012185728301737,0.131366767663412
"196",6.32137215312618e-06,1.45719695731567e-08,1.40369376132537e-07,0.976069366481185,0.00225002622296492,0.0216741309823513
"197",6.10130055437527e-06,1.95026625959477e-08,1.41178730644409e-06,0.809980919155313,0.00258908480817483,0.187422463445988
"198",2.29806925184702e-08,2.95326257071254e-07,1.94535901221642e-07,0.0448103755304939,0.575860821980964,0.379328289645691
"199",1.32319437541541e-06,1.33982966148801e-05,6.3261806992373e-06,0.0628652206653639,0.636555663237312,0.300558068425634
"200",6.3531335919932e-05,1.01575510308255e-05,2.60629126939723e-05,0.636830601363455,0.101818090831475,0.261251556005426
"201",6.58715570654972e-08,5.27340526908104e-06,6.43842425375139e-07,0.0110095019301785,0.881375332160944,0.107609182789626
"202",1.20123360051488e-06,6.75136065059518e-05,4.99830248948167e-06,0.0162948561343417,0.915828948385642,0.0678024823374202
"203",2.98044568859923e-08,3.98826798134586e-06,3.58274286804004e-07,0.00681032110203994,0.911319595517118,0.0818657070341169
"204",6.52180756044499e-09,9.15281381546635e-07,7.55192385040135e-08,0.00653931053342682,0.917737778050751,0.0757219140933948
"205",8.55029404439718e-06,7.66771818533352e-05,1.05738993738134e-05,0.0892416720557042,0.800299952443726,0.110362574125298
"206",5.20865925959844e-06,3.4629533852369e-05,4.4325303869866e-06,0.117649504160636,0.782187369914319,0.100118855201546
"207",1.04704607375479e-08,4.65477623243161e-06,2.11611720927287e-07,0.00214695789492861,0.954457385576854,0.0433907796698033
"208",1.10643295822525e-07,2.47323293135594e-05,8.20592790255801e-07,0.00431118804414559,0.963688957815569,0.0319741905748858
"209",2.63118683218176e-07,9.07013061062333e-05,3.87561758833001e-06,0.00277407856887194,0.956270175726591,0.040860905662159
"210",3.99300339066204e-07,1.19694734869886e-05,6.72143952103103e-06,0.0209160950209336,0.626983301316179,0.35208151344954
"211",3.29986978662646e-08,2.48384650239981e-06,7.95814872528795e-07,0.00996135668244253,0.749801736272046,0.240233594385439
"212",3.29055047555249e-08,1.49411298427019e-06,4.34807603949324e-07,0.0167728629558328,0.761591487864547,0.221633687353528
"213",9.80511528393863e-07,2.53529654907698e-05,5.8401441828859e-06,0.0304746542401918,0.787979370890546,0.18151380124806
"214",6.76719156948513e-05,0.00126145229069239,0.000102834520821682,0.0471906145202227,0.879666375253002,0.0717110514995666
"215",1.70104469801728e-06,2.54436552732058e-05,6.32752209362245e-06,0.0508178918321017,0.760116958122355,0.189031677823478
"216",3.65604234791131e-07,2.52268297846104e-05,1.93445619064902e-06,0.0132813466415474,0.916417916297209,0.0702732101710335
"217",3.25458491311021e-07,6.95688675562893e-06,2.00835489774547e-06,0.0350302412633498,0.74879417190745,0.216166296129056
"218",4.73305204954983e-06,3.2473286584381e-05,1.9435698816744e-05,0.0835560331663528,0.573274703607599,0.343112621188598
"219",7.45362420114334e-07,1.21501776470742e-05,3.14752368153839e-06,0.0464593592527897,0.757335563287518,0.196189034395944
"220",4.26958079625485e-06,3.67977316260764e-05,1.24344815049543e-05,0.0797983030592473,0.687748207684983,0.232399987461843
"221",1.56876893664989e-06,3.17412386760027e-05,2.77008820142569e-06,0.0434786078008208,0.879712005550861,0.0767733065525045
"222",2.02604755694854e-09,1.27833928550186e-06,5.15187175029147e-08,0.00152118711657642,0.959796449520523,0.0386810314788502
"223",3.72004259272522e-08,1.34369914068192e-05,2.9711491519495e-07,0.00270126243715662,0.975710338011123,0.0215746282449722
"224",1.50472135849845e-08,1.48347140569811e-05,7.99789760904924e-08,0.00100785336418455,0.99362027292308,0.00535694397248907
"225",7.19976241330429e-08,2.23880515378677e-05,3.19244385566659e-07,0.00316058897646176,0.98280227642356,0.0140143553064304
"226",4.25879960596143e-10,2.79492098682666e-06,3.31812677323742e-09,0.000152172114090368,0.998659421977982,0.00118560724293436
"227",2.40092706531193e-08,1.65637628566078e-05,1.08543034996015e-07,0.00143797416097195,0.992044420690241,0.00650090883362449
"228",2.27664922642869e-09,1.19612629493466e-06,3.88743226298133e-08,0.00184004545358475,0.966739507060652,0.0314192102084969
"229",8.50676837511665e-06,5.13857427020833e-05,3.33864653448399e-06,0.134525933156931,0.812613519392424,0.0527973162930339
"230",1.02246386436418e-09,1.08791065900534e-06,1.84490595522192e-08,0.000923315137570404,0.982415530556149,0.0166600469240981
