"","(1,R1)","(2,R1)","(3,R1)","(4,R1)","(5,R1)","(6,R1)"
"51",2.88980681634291e-06,2.8898482495106e-06,2.88980681634291e-06,0.999985550924485,2.88980681634305e-06,2.88980681634291e-06
"52",1.69506809491173e-06,1.69527337425927e-06,1.69506809491173e-06,0.999991524454246,1.69506809491243e-06,1.69506809491173e-06
"53",1.71296507203936e-06,1.71296738269366e-06,1.71296507203936e-06,0.999991435172329,1.71296507203937e-06,1.71296507203936e-06
"54",1.364454411532e-07,1.91508471001481e-05,1.36445441153204e-07,0.999980303371135,1.36445441186604e-07,1.36445441153199e-07
"55",4.55226976489403e-06,0.00274921211194818,4.55226976489403e-06,0.997232578808992,4.55226976490175e-06,4.55226976489403e-06
"56",0.00022218356228623,0.0134941248320312,0.00022218356228623,0.985617140918824,0.000222183562286233,0.00022218356228623
"57",0.000179196039964501,0.0100335665488658,0.000179196039964501,0.989249649291276,0.000179196039964505,0.000179196039964501
"58",4.70427090459006e-07,5.52432291094851e-07,4.70427090459007e-07,0.999997565859347,4.70427090459151e-07,4.70427090459006e-07
"59",3.55153253871197e-07,3.55229611918304e-07,3.55153253871197e-07,0.999998224157372,3.55153253871197e-07,3.55153253871197e-07
"60",4.54646083012499e-08,4.60926286375867e-08,4.54646083012499e-08,0.999999772048938,4.5464608301251e-08,4.54646083012499e-08
"61",6.27480330160357e-07,6.27500785748588e-07,6.27480330160357e-07,0.999996862577894,6.27480330160357e-07,6.27480330160357e-07
"62",5.4999646476151e-07,5.49996613624599e-07,5.4999646476151e-07,0.999997250017527,5.4999646476151e-07,5.4999646476151e-07
"63",1.05734739744989e-07,1.05738801665512e-07,1.05734739744989e-07,0.999999471322239,1.05734739744989e-07,1.05734739744989e-07
"64",6.64774522141906e-07,6.64774691831572e-07,6.64774522141906e-07,0.99999667612722,6.64774522141907e-07,6.64774522141907e-07
"65",1.39236034262394e-07,1.39236047679987e-07,1.39236034262394e-07,0.999999303819815,1.39236034262394e-07,1.39236034262394e-07
"66",7.93181107911654e-08,7.93181110359193e-08,7.93181107911654e-08,0.999999603409446,7.93181107911654e-08,7.93181107911654e-08
"67",6.26020872544666e-08,6.2602087255203e-08,6.26020872544667e-08,0.999999686989564,6.26020872544667e-08,6.26020872544667e-08
"68",8.03619723781207e-08,1.44673674066989e-06,8.03674531957093e-08,0.999998231703632,8.046895785414e-08,8.03612434789544e-08
"69",0.000275650418594896,0.0065816426292745,0.000275650422668414,0.992315755613299,0.000275650498109913,0.000275650418053155
"70",2.29736688834592e-08,7.04226429799002e-08,2.29738598658641e-08,0.99999983767879,2.29773950660441e-08,2.29736435718287e-08
"71",2.18570558844636e-06,2.18576714317124e-06,2.18570558869411e-06,0.999989071410498,2.18570559328027e-06,2.18570558841352e-06
"72",8.3197314641233e-10,9.19862948654742e-10,8.31986981512056e-10,0.999999995751997,8.322063578583e-10,8.31973101073581e-10
"73",1.65114807356841e-08,2.29998562343907e-08,1.65359105461566e-08,0.999999910519617,1.69216557574935e-08,1.65114797243636e-08
"74",1.11729609436003e-05,1.11731027342825e-05,1.11729614774657e-05,0.999944135043994,1.11729699071684e-05,1.11729609435781e-05
"75",4.84389727394786e-09,1.5002204424644e-07,5.39062363707818e-09,0.999999820876161,1.40233991688957e-08,4.84387465210429e-09
"76",1.97148269112068e-08,2.07219749613372e-08,1.97186197299062e-08,0.999999900351244,1.97785081030904e-08,1.97148267542717e-08
"77",3.02003468625865e-06,3.02025970068725e-06,3.02003553364045e-06,0.99998489958648,3.02004891374685e-06,3.02003468622359e-06
"78",5.68993050921637e-06,5.68993282076577e-06,5.68993051792143e-06,0.999971550344988,5.68993065537385e-06,5.68993050921601e-06
"79",1.61212543181708e-06,1.61241168513686e-06,1.61212650981842e-06,0.99999193906741,1.61214353139299e-06,1.61212543177248e-06
"80",0.0230480386670231,0.0230480389136934,0.0230480386679521,0.884759806401688,0.0230480386826199,0.0230480386670231
"81",4.45639216719971e-08,4.45695965056792e-08,4.45639430428525e-08,0.999999777174337,4.45642804873397e-08,4.45639216711129e-08
"82",2.46607884945586e-07,2.46608930011497e-07,2.46607888881199e-07,0.99999876695946,2.46607951024295e-07,2.46607884945423e-07
"83",8.24822195255698e-06,8.24822200964739e-06,8.24822195277198e-06,0.999958758890176,8.24822195616676e-06,8.24822195255697e-06
"84",7.21210303791721e-06,7.21210306011258e-06,7.21210303800079e-06,0.999963939484787,7.2121030393206e-06,7.2121030379172e-06
"85",1.18562123350314e-06,1.18562127555413e-06,1.1856212336615e-06,0.999994071893788,1.18562123616199e-06,1.18562123350314e-06
"86",1.10491978957332e-06,1.10491978970523e-06,1.10491978957381e-06,0.999994475401052,1.10491978958166e-06,1.10491978957332e-06
"87",2.13197836337124e-07,2.13197836668221e-07,2.13197836338371e-07,0.999998934010818,2.13197836358059e-07,2.13197836337124e-07
"88",1.28839461228645e-06,1.28839461229172e-06,1.28839461228647e-06,0.999993558026939,1.28839461228678e-06,1.28839461228645e-06
"89",1.20297956855519e-06,1.20297956857615e-06,1.20297956855526e-06,0.999993985102157,1.20297956855651e-06,1.20297956855519e-06
"90",2.55412731346992e-06,0.000474253403694061,4.33050412283151e-06,0.999483928526752,3.23793843050332e-05,2.55405381252033e-06
"91",3.284005893321e-05,0.000233372640396553,3.35952464967064e-05,0.998732444570987,0.000934907455500644,3.28400276858965e-05
"92",0.00820379357929775,0.00830523802218358,0.00820417560989395,0.51342107174279,0.453661927482344,0.00820379356349052
"93",2.96263939856499e-06,1.21764261294741e-05,2.99733768600096e-06,0.99993449140567,4.44095531530668e-05,2.96263796285774e-06
"94",3.68208062947876e-06,4.20864504991007e-06,3.68406362345803e-06,0.999978692374104,6.05075604569954e-06,3.68208054742863e-06
"95",7.80071681708601e-05,0.0316445536055127,0.00019688392693075,0.96791093947291,9.16135770550878e-05,7.80022494201722e-05
"96",4.2805301795057e-06,7.40796056485202e-05,4.5433871845526e-06,0.999908505341389,4.3106162949589e-06,4.28051930330006e-06
"97",0.000143733470188162,0.935641252363445,0.0036667325127324,0.0602602607909311,0.000144433163262432,0.000143587699440838
"98",4.41895518664005e-05,0.983617377100089,0.00894525878199717,0.00730542993425409,4.39233784979342e-05,4.38212532952142e-05
"99",1.76361842884287e-05,0.998438450705834,0.000829096244772366,0.000679602337740552,1.76119187701982e-05,1.76026085939673e-05
"100",0.000104947903872166,0.942008018295073,0.0548103136436784,0.00287131248834138,0.000102723303117473,0.000102684365917648
"101",6.62998353683651e-05,0.0129777461072265,0.986841471277729,6.35419508998214e-05,2.54706821037983e-05,2.54701466727533e-05
"102",0.000214162423681805,0.000686980714521385,0.999076477543877,8.79265443829625e-06,6.79334579975133e-06,6.79331768164685e-06
"103",0.0112272880378555,0.000320107677993783,0.988117139806886,0.00011223004622556,0.000111617219829142,0.000111617211210405
"104",4.09767629799736e-06,1.02071387291286e-05,0.999981414803466,1.44401650100571e-06,1.41818268439566e-06,1.41818232107109e-06
"105",1.42563908290913e-06,0.000129879380983589,0.99986525791007,1.39820136816711e-06,1.019436911205e-06,1.01943158429431e-06
"106",7.73180686470471e-07,1.20761941751496e-06,0.999995702498254,7.73087890372834e-07,7.71806884871456e-07,7.71806866855505e-07
"107",2.49289954462995e-07,3.33152189921564e-06,0.999995691470319,2.48631589828244e-07,2.39543182659162e-07,2.39543054840587e-07
"108",9.75878552553014e-07,1.10891941583497e-06,0.999994988436213,9.75850135029306e-07,9.75457844780776e-07,9.7545783926364e-07
"109",2.77406542173794e-07,2.81268212049586e-07,0.999998609130867,2.77405717321245e-07,2.7739433062848e-07,2.77394330468339e-07
"110",1.48110305275721e-08,1.48124613735417e-08,1.48110307528074e-08,0.999999925943412,1.48110343521979e-08,1.48110305268339e-08
"111",1.11866030675724e-05,1.11866030973514e-05,1.11866030675771e-05,0.999944066984632,1.1186603067652e-05,1.11866030675724e-05
"112",7.90859616161392e-10,7.90862030976283e-10,7.90859616540196e-10,0.999999996045699,7.90860509772602e-10,7.90859616160151e-10
"113",3.8329606911155e-08,3.83296069342078e-08,3.83296069111587e-08,0.999999808347461,3.83341112345154e-08,3.8329606911155e-08
"114",4.03862115874997e-07,4.03862115875255e-07,4.03862115874997e-07,0.999997976439312,4.08112224652757e-07,4.03862115874997e-07
"115",5.54265035545257e-06,5.54265035545258e-06,5.54265035545257e-06,0.999972286679989,5.54271858885075e-06,5.54265035545257e-06
"116",3.16818434624566e-07,3.16818434624572e-07,3.16818434624566e-07,0.999998274425949,4.58300312732196e-07,3.16818434624566e-07
"117",4.44334130155148e-06,4.44334130155148e-06,4.44334130155148e-06,0.999977780321875,4.44631291855448e-06,4.44334130155148e-06
"118",5.2235220928435e-07,5.2235220928435e-07,5.2235220928435e-07,0.999981830158736,1.60804324269997e-05,5.2235220928435e-07
"119",0.000124087900888418,0.000124087900888417,0.000124087900888417,0.99318749870877,0.00631614968767611,0.000124087900888417
"120",1.5438587880773e-07,1.5438587880773e-07,1.5438587880773e-07,0.999998926886341,4.5557014385771e-07,1.54385878807731e-07
"121",1.63929507878895e-06,1.63929507878895e-06,1.63929507878895e-06,0.999991784016086,1.65880359930743e-06,1.63929507878895e-06
"122",1.68933406846842e-06,1.68933406846842e-06,1.68933406846842e-06,0.999991548498244,1.69416548214862e-06,1.68933406846842e-06
"123",1.38459401147956e-07,1.38459401148272e-07,1.38459401147956e-07,0.999999307702933,1.38459462791219e-07,1.38459401147956e-07
"124",7.34930324668205e-06,7.34930324668206e-06,7.34930324668205e-06,0.999963253483765,7.34930324789775e-06,7.34930324668205e-06
"125",1.90943287412018e-07,1.9094328741203e-07,1.90943287412018e-07,0.999999045283561,1.90943289721303e-07,1.90943287412018e-07
"126",4.80202684729208e-06,4.80202684729208e-06,4.80202684729208e-06,0.999975989865764,4.80202684731568e-06,4.80202684729208e-06
"127",2.06391808817637e-07,2.06391808817637e-07,2.06391808817637e-07,0.999998968040956,2.06391808848132e-07,2.06391808817637e-07
"128",4.75577179617488e-06,4.75577179617488e-06,4.75577179617488e-06,0.999976221141019,4.75577179617566e-06,4.75577179617487e-06
"129",3.09774996929738e-08,3.09774996929738e-08,3.09774996929738e-08,0.999999845112502,3.09774996930372e-08,3.09774996929738e-08
"130",2.97091084491305e-06,2.97091084491305e-06,2.97091084491305e-06,0.999985145445775,2.97091084491305e-06,2.97091084491305e-06
"131",1.57600374367182e-07,1.57600374367182e-07,1.57600374367182e-07,0.999999211998128,1.57600374367189e-07,1.57600374367182e-07
"132",3.64997141361404e-07,3.64997141361404e-07,3.64997141361404e-07,0.999998175014293,3.64997141361404e-07,3.64997141361404e-07
"133",8.80058491706457e-07,8.80058491706458e-07,8.80058491706457e-07,0.999995599707541,8.80058491706457e-07,8.80058491706457e-07
"134",1.4657434373627e-06,1.4657434373627e-06,1.4657434373627e-06,0.999992671282813,1.4657434373627e-06,1.4657434373627e-06
"135",1.41487650135589e-09,1.41487989560261e-09,1.41487650135757e-09,0.999999992925614,1.41487650559216e-09,1.41487650135588e-09
"136",1.27646218189979e-07,1.27646218206411e-07,1.27646218189979e-07,0.999999361768906,1.27646221243814e-07,1.27646218189979e-07
"137",5.95265482239913e-07,5.95265482240073e-07,5.95265482239913e-07,0.999997023672589,5.95265482269584e-07,5.95265482239913e-07
"138",4.02669637700206e-06,4.02669637700207e-06,4.02669637700206e-06,0.999979866518115,4.02669637700314e-06,4.02669637700207e-06
"139",3.723644177657e-06,3.72364417765701e-06,3.723644177657e-06,0.999981381779112,3.72364417765929e-06,3.723644177657e-06
"140",3.77212642074588e-08,3.77212642075189e-08,3.77212642074588e-08,0.999999811393432,3.77215108737546e-08,3.77212642074588e-08
"141",6.21406360796939e-06,6.21406360796939e-06,6.21406360796939e-06,0.999968929681951,6.2140636174626e-06,6.21406360796939e-06
"142",2.0941931179212e-08,2.09419311792135e-08,2.09419311792121e-08,0.999999895284828,2.09474471260376e-08,2.0941931179212e-08
"143",7.26198566534511e-07,7.26198566534511e-07,7.26198566534511e-07,0.999996369006719,7.26199014989786e-07,7.26198566534511e-07
"144",6.13971702387787e-07,6.13971702387787e-07,6.13971702387787e-07,0.999996930141484,6.13971706626172e-07,6.13971702387787e-07
"145",1.71635349888352e-06,1.71635349888352e-06,1.71635349888352e-06,0.999991418232505,1.71635349900298e-06,1.71635349888352e-06
"146",1.61415798443316e-06,1.61415798443316e-06,1.61415798443316e-06,0.999991929210078,1.61415798450546e-06,1.61415798443316e-06
"147",2.76346916124831e-07,2.76346916124831e-07,2.76346916124831e-07,0.999998604371129,2.90241206577053e-07,2.76346916124831e-07
"148",5.73124062157855e-07,5.73124062157855e-07,5.73124062157855e-07,0.999997134362483,5.73141268846295e-07,5.73124062157855e-07
"149",1.02372867925026e-07,1.02372867925026e-07,1.02372867925026e-07,0.999999316203185,2.74305343665126e-07,1.02372867925026e-07
"150",2.15872050987221e-06,2.15872050987221e-06,2.15872050987221e-06,0.999989199772393,2.16534556723737e-06,2.15872050987221e-06
"151",2.53785482673653e-06,2.53785482673654e-06,2.53785482673654e-06,0.999907752169036,8.2096411657484e-05,2.53785482673654e-06
"152",3.53247354899557e-07,3.53247354899557e-07,3.53247354899557e-07,0.999998056262932,5.30747648022115e-07,3.53247354899557e-07
"153",5.581877146244e-05,5.581877146244e-05,5.581877146244e-05,0.98637330911587,0.0134034157982801,5.581877146244e-05
"154",9.7431193754891e-10,9.74884521657685e-10,9.74311937548917e-10,0.999999995127868,9.74311955388598e-10,9.7431193754891e-10
"155",6.06910748597708e-08,6.0691084178542e-08,6.06910748597708e-08,0.999999696544616,6.06910748600612e-08,6.06910748597708e-08
"156",3.68787784341031e-07,3.68787784393138e-07,3.68787784341031e-07,0.999998156061078,3.68787784341032e-07,3.68787784341031e-07
"157",5.04818640665737e-06,5.04818640665907e-06,5.04818640665737e-06,0.999974759067967,5.04818640665737e-06,5.04818640665737e-06
"158",8.82402649818561e-08,8.82402649821945e-08,8.82402649818561e-08,0.999999558798675,8.82402649818561e-08,8.82402649818561e-08
"159",3.44131985328681e-06,3.44131985328683e-06,3.44131985328681e-06,0.999982793400734,3.44131985328681e-06,3.44131985328681e-06
"160",1.57080995836163e-07,1.5708099583617e-07,1.57080995836163e-07,0.999999214595021,1.57080995836163e-07,1.57080995836163e-07
"161",2.30481497076157e-06,2.30481497076157e-06,2.30481497076157e-06,0.999988475925146,2.30481497076157e-06,2.30481497076157e-06
"162",2.00881718233774e-07,2.00881718233774e-07,2.00881718233774e-07,0.999998995591409,2.00881718233774e-07,2.00881718233774e-07
"163",1.35940026666115e-06,1.35940026666116e-06,1.35940026666116e-06,0.999993202998667,1.35940026666116e-06,1.35940026666116e-06
"164",1.36279038445386e-06,1.36279038445386e-06,1.36279038445386e-06,0.999993186048078,1.36279038445386e-06,1.36279038445386e-06
"165",9.08977068448019e-08,9.08977069000582e-08,9.08977068448019e-08,0.999999545511466,9.08977068448328e-08,9.0897706844802e-08
"166",5.00014381033599e-07,5.00014381034539e-07,5.00014381033599e-07,0.999997499928095,5.00014381033599e-07,5.00014381033599e-07
"167",3.43908196970073e-06,3.43908196970074e-06,3.43908196970073e-06,0.999982804590152,3.43908196970073e-06,3.43908196970073e-06
"168",7.64152024982749e-07,7.64152024982774e-07,7.64152024982749e-07,0.999996179239875,7.64152024982749e-07,7.64152024982749e-07
"169",4.39896353651527e-07,4.39896353651527e-07,4.39896353651527e-07,0.999997800518232,4.39896353651527e-07,4.39896353651527e-07
"170",2.07534605338456e-07,2.07534605338456e-07,2.07534605338456e-07,0.999998962326973,2.07534605338456e-07,2.07534605338456e-07
"171",9.87991346113646e-07,9.87991346113646e-07,9.87991346113646e-07,0.999995060043269,9.87991346113646e-07,9.87991346113647e-07
"172",5.40016916162088e-07,5.40016916162088e-07,5.40016916162089e-07,0.999997299915419,5.40016916162089e-07,5.40016916162089e-07
"173",3.02215687765861e-07,3.02215687765861e-07,3.02215687765861e-07,0.999998488921561,3.0221568776586e-07,3.0221568776586e-07
"174",3.08351205972467e-08,3.08351205973392e-08,3.08351205972468e-08,0.999999845824397,3.08351206031567e-08,3.08351205972467e-08
"175",1.36120983913344e-06,1.36120983913344e-06,1.36120983913344e-06,0.999993193950804,1.3612098391337e-06,1.36120983913344e-06
"176",4.32696129354565e-07,4.32696129354565e-07,4.32696129354565e-07,0.999997836519353,4.32696129354566e-07,4.32696129354565e-07
"177",2.74644575153504e-06,2.74644575153504e-06,2.74644575153504e-06,0.999986267771242,2.74644575153505e-06,2.74644575153504e-06
"178",7.9391560196488e-08,7.93915601964926e-08,7.9391560196488e-08,0.999999603042199,7.93915605029835e-08,7.9391560196488e-08
"179",1.85269771516624e-07,1.85269771516624e-07,1.85269771516624e-07,0.999999073651142,1.85269771516689e-07,1.85269771516624e-07
"180",3.40644592418056e-08,3.40644592418057e-08,3.40644592418056e-08,0.999999829677685,3.40644780222526e-08,3.40644592418056e-08
"181",2.77029944598655e-07,2.77029944598655e-07,2.77029944598655e-07,0.999998614850277,2.77029944916501e-07,2.77029944598655e-07
"182",5.63630023408784e-08,5.63630023408784e-08,5.63630023408785e-08,0.999999718184988,5.63630023431647e-08,5.63630023408785e-08
"183",1.5169113675989e-06,1.5169113675989e-06,1.5169113675989e-06,0.999992415443162,1.51691136759897e-06,1.5169113675989e-06
"184",1.34039429663659e-07,1.34039429663659e-07,1.34039429663659e-07,0.999999329802852,1.34039429663697e-07,1.34039429663659e-07
"185",1.3398682769907e-07,1.3398682769907e-07,1.3398682769907e-07,0.999999330065862,1.33986827699071e-07,1.3398682769907e-07
"186",7.99331023711628e-08,7.99331023711628e-08,7.99331023711628e-08,0.999999600334488,7.99331023711628e-08,7.99331023711628e-08
"187",1.46531683170915e-07,1.46531683170915e-07,1.46531683170915e-07,0.999999267341584,1.46531683170915e-07,1.46531683170915e-07
"188",4.69904686005368e-08,4.69904686005368e-08,4.69904686005368e-08,0.999999765047657,4.69904686005368e-08,4.69904686005368e-08
"189",1.54028193651932e-07,1.54028193651932e-07,1.54028193651932e-07,0.999999229859032,1.54028193651932e-07,1.54028193651932e-07
"190",1.52587471567289e-07,1.52587471567289e-07,1.52587471567289e-07,0.999999237062642,1.52587471567289e-07,1.52587471567289e-07
"191",3.05732983723903e-07,3.05732983723904e-07,3.05732983723904e-07,0.999998471327322,3.05740742762904e-07,3.05732983723904e-07
"192",4.16063799771022e-08,4.16063799771022e-08,4.16063799771022e-08,0.999999791693309,4.18811708789207e-08,4.16063799771022e-08
"193",1.99957168609863e-07,1.99957168609863e-07,1.99957168609863e-07,0.99999900021151,1.99959815331633e-07,1.99957168609863e-07
"194",5.20841951390504e-07,5.20841951390504e-07,5.20841951390504e-07,0.999997395790025,5.20842169021401e-07,5.20841951390504e-07
"195",1.94697831293158e-08,1.94697831293159e-08,1.94697831293158e-08,0.999999852775039,6.93458288591111e-08,1.94697831293159e-08
"196",1.1306134543536e-06,1.1306134543536e-06,1.1306134543536e-06,0.99992725241258,6.82251336028115e-05,1.1306134543536e-06
"197",3.17228336893317e-05,3.17228336893317e-05,3.17228336893317e-05,0.996919973343635,0.00295313532160797,3.17228336893317e-05
"198",1.02821197168871e-08,1.02821197168871e-08,1.02821197168871e-08,0.999999948309043,1.05624779460048e-08,1.02821197168871e-08
"199",1.88376037319093e-08,1.88376037319093e-08,1.88376037319093e-08,0.999999905811293,1.88382920037386e-08,1.88376037319093e-08
"200",4.19206477874151e-07,4.19206477874151e-07,4.19206477874151e-07,0.999997903967587,4.19206501491477e-07,4.19206477874151e-07
"201",3.0843949032865e-08,3.0843949032865e-08,3.0843949032865e-08,0.999999845780249,3.08439548004148e-08,3.0843949032865e-08
"202",2.18118610286779e-07,2.18118610286779e-07,2.18118610286779e-07,0.999998909406949,2.1811861031343e-07,2.18118610286779e-07
"203",2.39150335199022e-07,2.39150335199022e-07,2.39150335199022e-07,0.999998804248324,2.39150335458734e-07,2.39150335199022e-07
"204",7.78546898027461e-09,7.78546898027462e-09,7.78546898027461e-09,0.999999961072366,7.78575849772857e-09,7.78546898027461e-09
"205",7.17134308921234e-08,7.17134308921234e-08,7.17134308921234e-08,0.999999641432836,7.17134404642441e-08,7.17134308921234e-08
"206",3.21155664655196e-07,3.21155664655196e-07,3.21155664655196e-07,0.999998394221676,3.21155664875049e-07,3.21155664655196e-07
"207",4.83184047266814e-08,4.83184047266815e-08,4.83184047266815e-08,0.999999758407972,4.83184086392856e-08,4.83184047266814e-08
"208",2.51888862952804e-07,2.51888862952804e-07,2.51888862952804e-07,0.999998740555685,2.51888862978773e-07,2.51888862952804e-07
"209",2.93431765837024e-07,2.93431765837024e-07,2.93431765837024e-07,0.999998532841171,2.93431765903519e-07,2.93431765837024e-07
"210",2.72121697128947e-09,3.33585388058519e-09,2.72121697128947e-09,0.999999985779259,2.72123610315076e-09,2.72121697128947e-09
"211",8.38869551610168e-07,8.38904773791974e-07,8.38869551610168e-07,0.999995805603886,8.3888268504105e-07,8.38869551610168e-07
"212",4.20541487337689e-06,4.20541509967959e-06,4.20541487337689e-06,0.999978972925322,4.20541495775925e-06,4.20541487337689e-06
"213",1.86652086485085e-07,1.86652167422347e-07,1.86652086485085e-07,0.99999906546788,1.87923692949618e-07,1.86652086485085e-07
"214",3.08369736864212e-06,3.08369737555156e-06,3.08369736864212e-06,0.999984581404596,3.08380592287474e-06,3.08369736864212e-06
