"","(1,R1)","(2,R1)","(3,R1)"
"586",0.999958384351446,2.08095196692491e-05,2.08061288852358e-05
"587",0.999992698034985,3.69972451735537e-06,3.60224049802773e-06
"588",0.999926769464158,3.66230944969208e-05,3.66074413449138e-05
"589",0.000204125709670611,0.9997941658606,1.70842972982947e-06
"590",2.96550491612325e-05,0.999959887640999,1.04573098395685e-05
"591",4.16375067751618e-05,0.999917436481676,4.09260115486575e-05
"592",4.38477139061189e-05,0.999913157876119,4.2994409974824e-05
"593",0.000400869701390839,0.999596367304519,2.76299409027793e-06
"594",0.0320355549211176,0.966827970110722,0.00113647496815992
"595",0.996509082858094,0.00336651598603453,0.000124401155871706
"596",0.0120262277484736,0.98673178655596,0.00124198569556618
"597",0.000456858730665173,0.999538949428947,4.19184038801776e-06
"598",1.65089282724342e-05,0.999971791645771,1.16994259569685e-05
"599",3.34786194419144e-05,0.999935861790071,3.06595904871111e-05
"600",1.69651575599572e-06,0.999996678018007,1.62546623711934e-06
"601",2.36430457198979e-06,0.999995276645091,2.35905033687156e-06
"602",0.00986825051266235,0.99002824629163,0.000103503195707655
"603",0.993138844601306,0.00659410320700431,0.000267052191690165
"604",0.008098475365111,0.991857934831331,4.3589803558301e-05
"605",0.000161998450163351,0.999819487703992,1.85138458450823e-05
"606",0.0382403322586395,0.961194467763799,0.000565199977561511
"607",4.94196190286833e-08,0.999999901336877,4.92435040443444e-08
"608",6.43256493012718e-06,0.999987134897542,6.43253752815737e-06
"609",4.22334497338461e-05,0.999915533100753,4.22334495127673e-05
"610",4.95768665898533e-06,0.999990084627229,4.95768611210401e-06
"611",1.4148909570861e-05,0.999971702180864,1.41489095650124e-05
"612",9.24167737389203e-06,0.999981516645252,9.24167737378604e-06
"613",1.1145765007885e-05,0.999977708469984,1.11457650076869e-05
"614",2.27651928227591e-07,0.999999544696145,2.27651926730825e-07
"615",4.13455309945556e-06,0.999991730893801,4.13455309919583e-06
"616",3.32114733648277e-05,0.99993357705327,3.32114733647765e-05
"617",3.1813975929436e-06,0.999993637204814,3.18139759266695e-06
"618",3.09409368259021e-05,0.999938118126348,3.09409368258355e-05
"619",1.82882846239628e-07,0.999999645343989,1.71773165119453e-07
"620",2.37775634244134e-05,0.999952445527319,2.37769092566251e-05
"621",1.77060483943998e-05,0.9999645879061,1.7706045505673e-05
"622",2.35274080065946e-05,0.999952945221299,2.35273706941826e-05
