"","(1,R1)","(2,R1)","(3,R1)"
"477",6.14533169230277e-08,0.999966418888687,3.35196579966167e-05
"478",2.97267958879201e-08,0.999962018924327,3.79513488768312e-05
"479",1.99113910644015e-05,0.997962635439499,0.002017453169437
"480",0.00110277714342761,0.980002791114858,0.0188944317417148
"481",0.939326845575801,0.000880901987284742,0.0597922524369142
"482",8.08536596870409e-05,0.995229122072052,0.00469002426826052
"483",1.13162438586917e-07,0.999958313404761,4.15734328006863e-05
"484",1.65886401632209e-06,0.999701530371596,0.000296810764387835
"485",4.88861501796398e-08,0.999977122345929,2.28287679205207e-05
"486",7.63618312152322e-07,0.99982023634011,0.000179000041577732
"487",7.27128549751907e-08,0.999972027012333,2.79002748117782e-05
"488",4.56869799807648e-07,0.999894931919839,0.000104611210361214
"489",1.0921167033421e-08,0.999995027081263,4.96199756996548e-06
"490",1.56708542294309e-07,0.999947612167675,5.22311237826107e-05
"491",1.61894565492509e-09,0.999998355767533,1.64261352099352e-06
"492",5.35202892494173e-08,0.999977313217558,2.26332621530632e-05
"493",8.99121977880027e-08,0.999965605462018,3.43046257843401e-05
"494",1.83724944833064e-07,0.99992903353177,7.07827432854402e-05
"495",3.2485329483647e-06,0.999774460674522,0.000222290792529091
"496",4.03247509724485e-08,0.999897785140074,0.00010217453517505
"497",6.57162767393496e-06,0.942475704120214,0.0575177242521124
"498",1.75695224407176e-08,0.999984941375361,1.50410551164233e-05
"499",1.22574566199382e-07,0.999951245881335,4.86315440983959e-05
"500",8.66500125834667e-07,0.999782521529174,0.000216611970700143
"501",3.56907506310068e-06,0.999491064758356,0.00050536616658101
"502",1.94178227668295e-06,0.999786022979647,0.000212035238076486
"503",1.73319477970354e-07,0.999923408976792,7.64177037300167e-05
"504",1.8312146248088e-06,0.999656779200171,0.00034138958520381
"505",1.54062911817539e-06,0.999700876256658,0.000297583114224284
"506",0.000100787194343912,0.997372810758625,0.00252640204703138
"507",1.12070768387228e-06,0.999830326646807,0.000168552645509594
"508",1.10382012825125e-07,0.999957727889822,4.21617281648799e-05
"509",3.10132062508418e-07,0.999889371146068,0.000110318721869396
"510",2.08788243215881e-06,0.99962594922122,0.000371962896348159
"511",2.34204488393877e-06,0.999601837896015,0.000395820059100871
"512",1.35568900845771e-07,0.999959631916928,4.02325141711027e-05
"513",6.82820343345539e-08,0.999954571225417,4.53604925484535e-05
"514",3.34725126460595e-07,0.999890327539228,0.000109337735646
"515",1.62071890880857e-06,0.999705561868808,0.000292817412282795
"516",1.61526203862319e-08,0.999991819044233,8.16480314617819e-06
"517",1.65401390029553e-06,0.999688766347286,0.000309579638813659
"518",9.63385162525136e-10,0.999996967578716,3.0314578991356e-06
"519",2.56056018471467e-07,0.997998898983428,0.00200084496055348
"520",5.22756372732929e-07,0.965984228246233,0.0340152489973946
"521",1.17665996074763e-06,0.999817679421226,0.000181143918812795
"522",1.42154366145189e-09,0.99999796561077,2.03296768595726e-06
"523",1.58452532343923e-06,0.999774643131624,0.000223772343052184
"524",1.45210454399534e-08,0.999991391970271,8.59350868385603e-06
"525",1.84411994998028e-06,0.999710331560969,0.000287824319080627
"526",2.2333916029384e-07,0.999923151831063,7.66248297764016e-05
"527",3.74584279145505e-07,0.999879773134195,0.000119852281526382
"528",4.51964982718351e-09,0.999993834624346,6.16085600399927e-06
"529",7.71917026290211e-06,0.999200092327293,0.000792188502444287
"530",1.07601438209996e-05,0.998990534838474,0.000998705017705017
"531",9.87866904331183e-10,0.999973284916691,2.6714095441527e-05
"532",9.25115901155688e-08,0.995788240170117,0.00421166731829319
"533",1.64598120254241e-06,0.999434401265045,0.000563952753752305
"534",7.41295690382747e-07,0.999590113582036,0.000409145122273204
"535",0.000544150425334474,0.992663387437547,0.00679246213711864
"536",5.92937378500691e-06,0.999214312381684,0.000779758244531442
"537",0.0129683749465642,0.899439099410894,0.0875925256425419
"538",3.92333893908911e-08,0.999975519141087,2.44416255232563e-05
"539",6.77780382231842e-07,0.999809801606461,0.000189520613156499
"540",5.94487448391717e-06,0.999362038531667,0.00063201659384932
"541",5.78332528782181e-06,0.999399905321466,0.000594311353246182
"542",6.76452771097776e-08,0.99996666712461,3.3265230112884e-05
"543",9.57302210926716e-08,0.999912227686976,8.76765828025394e-05
"544",5.58255621073326e-06,0.999429745993599,0.000564671450190218
"545",8.07253324514738e-08,0.999538350403514,0.00046156887115302
"546",3.43493181689854e-06,0.999440445901069,0.000556119167114579
"547",7.62314826175916e-07,0.985708127613419,0.0142911100717548
"548",1.02160547222748e-05,0.998650443602447,0.00133934034283085
"549",5.77793140104799e-06,0.960977895935187,0.039016326133412
"550",6.21289039282088e-07,0.921266772675556,0.0787326060354049
"551",1.33413060293205e-05,0.969334466900187,0.0306521917937837
"552",4.11920649576804e-06,0.928308405798319,0.0716874749951851
"553",5.75701062346131e-06,0.982741883903136,0.0172523590862403
"554",6.14749649024806e-07,0.896180466322473,0.103818918927878
"555",5.90950832935678e-06,0.998031544862354,0.00196254562931637
"556",2.2094914099094e-06,0.99944823901344,0.000549551495149805
"557",4.51833482883625e-06,0.707811910335316,0.292183571329855
"558",0.000719228309194584,0.727764417504511,0.271516354186294
"559",0.00743840257687504,0.727257315227958,0.265304282195167
"560",0.0010359607017024,0.947955032711182,0.0510090065871157
"561",0.00625735222670752,0.767543234303326,0.226199413469967
"562",0.0836595670043351,0.686549793637538,0.229790639358127
"563",0.000286138045240438,0.0453040909489537,0.954409771005806
"564",0.704246220133358,0.00195274274546627,0.293801037121175
"565",0.000375164877654292,0.00168494074656886,0.997939894375777
"566",0.318042183947576,0.00050582429239631,0.681451991760027
"567",0.000285237779772692,0.00147457520100236,0.998240187019225
"568",0.0884302152601007,0.0309497033400074,0.880620081399892
"569",0.000246216528831601,7.20786703463915e-05,0.999681704800822
"570",0.000933831664511333,3.62963454837226e-05,0.999029871990005
"571",0.860136993447542,1.3658122477548e-05,0.13984934842998
"572",0.00113343471132219,0.000134901293563654,0.998731663995114
"573",0.00481175161426473,0.000666160818647623,0.994522087567088
